product_id,rating,user_id,review_title
B08RX8G496,3.2,"AHGHFJXREBY4F2LI3M6SFLSWC75Q,AFZWM3VVEIMWNFSTQNIUSWJ324KA,AHYHIMJX4LAYXAK6QRQ62U7GPDVA,AGX5JLHABEDQENBZXYQGHW3ICZYA,AF7QASLC5FT2C3DGXD4YW2FMZ5ZQ,AHNCIGFMABVRKLCNTAARDL6N25NA,AGLWM3KQXUEEG5QUPOMKI72IIOZQ,AEU5DHNTPNICV4DYIEYANIV36C4Q","Rmote for MI TV,Good,Good but low quality,Remote is faulty . It looses it's connectivity with the tv atleast 50 times in a day.,Failure of the Unit.,All good, except voice recognition,But for first time user. Manually switch on and then pair. After pairing it's good,working good"
B002SZEOLG,4.2,"AGV3IEFANZCKECFGUM42MRH5FNOA,AEBO7NWCNXKT4AESAN443HQH35FQ,AE7GD3VRRYQEAHDR7FXJIR23INYA,AHPAW24BI5X2GCX5M2LHI72VSJJQ,AE2VXY4CFO36MDSIMPG43XHNF4GA,AHHQEKUNVETALN7DTRHUQ2WAWEKQ,AFMIFTNTUD5PIHGONWOTRMMZ5EBA,AHOJBIZVVIIFJKRREY4B6ESVA4KA","Works on linux for me. Get the model with antenna.,Does what it say but other brands available at lesser price,Easy Handle,Great product,Perfect working,Speed is perfect,Great Design, Build, Connectivity Range, Packaging and other features but no linux support since v2,Very good"
B08CS3BT4L,4.2,"AHXA44TFJADWFEA3DHLJWVUKZVDQ,AFTNE6LMFIWK3AULQAUWK6LP2ZIQ,AE442FMTBZA5GS5MDBKIB76GQDXQ,AECJGIPE6J5ODC5P7L6WXI4XBNYQ,AHATM4XWKOTU6FWTFVAS5TP6X2VQ,AFTFEMRWKEHE2R2QRRVOQFTETUUQ,AHUAVHWF66PF66YDJXGRXJASHYUQ,AGL76XCJ2EWY36ABPD25DHZRMQMA","An unbiased look at the Kodak TV,Sound good,It's really worthy and the most affordable,Not bad!!!,a value TV for the price,Good in all respect,Kodak tv,Smart tv"
B00RFWNJMC,3.7,"AGD2H2SMDLQK62MH7BFWQ2INBP2A,AELIUKITTHS3MSGTSB3B3YCAUMQQ,AHPYAYHRORO3DMJ7DSUHSGSBLDBQ,AENIRZYQ7D6LIUFYMTCNZ3E7ITMA,AH5WOB4H6TNTIVWLGHXDBTVBKZ3Q,AEEDBX6NJS6TW3AY6TG3DUN4TI5A,AG7BWK54SGYY2Z2QHMB5VD2JXDJQ,AFKOJLBHQLFZ3EZYM3QQRATTZ37A","Good product,Not bad,WORKING WITH Airtel DTH,Good,Ok not bad,This was so old,Not bed !,Worst product"
B082T6GXS5,4.5,"AECPQWPXGTZOXEYOPZXTZQ5ZG23Q,AFSSY7GGVWHL2TLE5ESRJXJJEK4Q,AEII2B5GAPQWGZCTI2PIMOEFJMRA,AGIJABWDG4M75P6SIANOPH6CGIVQ,AHXNYKCNRYNZPT4HEFZT6JUXRDOA,AFT36LVR44MBK7LQ2WQZOYCZUS2Q,AEVBWSNHEFMTADA24TBEUGDGLZMQ,AF36ZMROXP35IOQKSQ6BK4FEPNAQ","Good,QUALITY IS GOOD,Value for money product,Very nice,Not supporting for CarPlay,Good,1 month review,strong enough"
B09CMQRQM6,4.2,"AFPP23GZ4AVHPQZCTP3HRAABLJLA,AHRMZ6CNNUQLTLK7V4NXSXQSUOPQ,AHYNWZDQUEHA3LHM2UGWGPEF5RZQ,AGJ4SX7KMBI7JTCLN2M2NDKHLBYQ,AHG274KYTUFW4U6M4Q3RXSY3PFLA,AGUDFIEXE7SNZX63QNMDTVSNXB3A,AGDFLPE27MVR57QZ5JFVGQXDDKSA,AG6CUGEEGHQL2ZZ3VHASUJTHLORA","Durable,Good Product,Okay 👌,So far so good,An absolute best,Good cable,Worth the money,Good for charging Not good for data transfer"
B005LJQMCK,4.2,"AG44ZU44LAA7BHECDW5VB2ZMEP2A,AGP33PWKFF63FWCVM7D7LPQHFGLQ,AGVLBEJH5PAT5HSTWGHSFXU5D5ZA,AFTC5SKWCK3WMQKPPUNHEUCBJVLA,AGICMMOTS42OFSDTZOVJ4C5P3LEA,AE3GIVX24R4R67DU2MXLX24XYCIQ,AEL5WI53X4OUCZBTBH5Z7SNT63YA,AHLCFOXSW7PKG6NWJAYZXJJBHCPQ","Value for Money,A good upgrade from stock cable.,GOOD CABLE,Value for the money,Great buy,Overall good,Awesome experience,Worked as expected"
B09C6H53KH,4.2,"AG7TJLDLH3HOUPRBUFW6KNUEGO4A,AHTSVFP4GVBBXB6O7JU5FW3NXEJA,AEREO7C5GLYYYV6YXK7X4UCCQTJQ,AFBZOBNNEXP2HLRKXMCEFD2RNT4A,AEKKXMW4QXQMXXIHMC3AM533RJIA,AHBAU2TXR72GFAVHGD4E7OTABKDA,AHK4GT7INMZPE5QFGOPVQPQWOCHA,AHLCHZOJ35AVEE6DYVVH6XR5D2MQ","Superb,Reviewing after 3 months of use,Good braided cable.,The best cable. Very useful.,0k,Does The Job,superb  Product !!!,It's fast charging cable."
B0BB3CBFBM,4.1,"AEH3MURR76DG3TEX3NXIJVJTKBLA,AGGEFVVI6ZRLVEJHVX6PO5M4CWRA,AGB7DCNVNZ4VY6G33RD333OROE2A,AE5333EQIF5YVB2LAEVCWPH2U5DQ,AEAKVP53B3LBTLJOVAQZUWEF6PYQ,AGH36QL5SGTNWTOYS6O2342SONMA,AG34JWBUWQ3VHVME53EOCLAPIZ4Q,AEZWHWXROPZON2GRB234DUWXQTHQ","Valume for money,Can’t turn off HDR in webOS while watching android apps,Webos, Magic remote & LG like UI at 19k,Satisfied,Good,Value for money,Exchange Offer AND Extended Warranty of 2 Yrsnot been Given,Overall a good product and Value for money"
B08QSDKFGQ,4.3,"AHMKXORT3VNMB75C3EUBYMFYELFQ,AEKJRELVNMICYPOYTKMVF52YX2WQ,AHQPBXZSJ3XZILPJVXE4BN7ZL26A,AGELSEJKLWPVNPXQ7DGK63PEQF5A,AGGBXJFPXZVOJMMB6MMQOPLCJWGA,AEWA5TH6PMRZXMFY5MHCIU2MNFHA,AHPDFQLNLMNV5X4QNH6J7IUMREAQ,AGKQKPUOEC3LQR7GHBQYAHPTU4SA","Great Cable, Charging Speeds Could Be Better,Good,A good cable.,One of the best type c cable,Works as intended.,A good buy. The extra length helps a lot.,Good,Ok"
B08PV1X771,4.3,"AHEVO4Q5NM4YXMG2HDDXC5XMBGRQ,AFZPH7ZAWX5VDY3HOBNYRDGIDBVA,AFURD6VVHRG4HZ36KXGXYUTVUDLA,AHJF5BZJNDLXJXSW74ZPLHGO7GUA,AFUS52CHEA75E2YGQ6SYGP3PKBGA,AGS3YC22FW2PCSH3I7ODDXETZ6BA,AGGI2H2AGOIX6IBDJRWULYUP5DPQ,AG4TU4LCQXF2XTLMMGMFTNWL3OOA","Good,Sound is very low another brand comparing in better,Service provider not meet my home refuse, tv i am not using bad service,Good product,Ok super,Floor stand does not come with it ...,Good,A budget friendly TV with a clumsy UI and Remote"
B07YTNKVJQ,4.3,"AHW6E5LQ2BDYOIVLAJGDH45J5V5Q,AF74RSGCHPZITVFSZN76K6GKPICA,AHDD7ZNB47QA2JLYU53HD4ML3VNQ,AHV3ELGDSOWBYUQLXSPDCSHBQRHQ,AEJU4L3ZM2GTILSJZZSNSF6VUOIA,AFVD66VQMSHPDT3A6HBBBGKRXBZA,AELKHQXVSSG6NHXLFJLLNEFRQQUQ,AGYSMAC6V6RFJJOHG2FIRPOZ6CSQ","Worth for money - suitable for Android auto,Good Product,Length,Nice,Original,Very good quay Cable support fast charging.,Original MI cable for charging upto 33 watt,I am veri happy with this product as it provide turbo charging."
B0117H7GZ6,3.4,"AGG2AULXZCI6G44ST3BNAHRWDR5Q,AHR35WVPGLH745QHWRWEJ2WZTTDA,AFNSWRFEYVFT3XIQRXEBUOZKREAA,AG3H2NL3BTX4M4VD4NMTQ4VBKF6A,AFAKHOAYOIRPKEBF376DH5VOHIVQ,AEWNTX64SO54FM25O5FQFFWXIM4Q,AHLOFWN5NO7E32LEZUOVSNQE7IDQ,AEAJEELFQNAUNC3VXCKYR6RQPCJQ","Install CSR Driver For Advanced Features + Stability (More Than Just Bluetooth),Thik h,Driver installation CD was missing from the package.,Not compatible for office usage,Spr,THIS IS MY 2ND ORDER,Waste of time & Money , Not recommend,Wrong product delivered."
B09XJ1LM7R,4.3,AE242TR3GQ6TYC6W4SJ5UYYKBTYQ,do not buy
B084N133Y7,4.4,"AE2JTMRKTUOIVIZWS2WDGTMNTU4Q,AF4QXCB32VC2DVE7O3DGFNQVFFNQ,AGAFYHMPFGVPR3MOS4QAZLAWPW3A,AGNNWLEF6V57TKIFJM7SWHNFAIQQ,AFVIPOPKMOCVCX3CMXUJHMWDIMGA,AH6MFUU725GG4KA3XTALSTU2ILHA,AGQYTSKE2UBYARZYRBADQMX6BJPQ,AG7F66F724JZ2HIJQY7NOU5M5D2Q","Perfect product,Better than the original cable,Better then original,Good,The Very Best,Works absolutely fine,Charging is very slow.,Best Product"
B088Z1YWBC,3.9,"AH6QHRMENKX6PFBXHEVDIWEKJSKA,AE5VS52EYPPGCA6BVWXK2NT6NFBA,AGOYOKNFM75VNEGK3DSACVQ6CFUQ,AHGYEGAWBMQGOITR2ZFR7SFSWLGA,AE37UHWDVGTD3RZUERS6DMZ73QIA,AGYYQY3SON5Q4UBPM5NWXQSSLCIA,AG7NSYRU3ZSMSIKJT6P4YIFO6QOA,AHWKKP3N725TNVCGAS3RDM5MNAJQ","VFM and kudos to egate to launch a fhd projector at the lowest price and it is not bad at all,Good Bluetooth Projector,What more can you ask for at this price!!?,Good for winter nights.,Nice purchase,Value for money,WORTH EVERY PENNY SPENT...,Value for money"
B07VSG5SXZ,4.1,"AFWKYTQRPXNGB7RII7ZH7EABC7EA,AFKODCETW6PO3PQ7T2D6SFHRFB4A,AER7Q5G4K2TF5X74DYBJCEEQ3VZQ,AHWVJOF4IVRKFY6RJRSBQ2L6ZXQA,AGQNVTJBYS6YFCNDPYBR3HDTR3AA,AHKU2XWNLBBW2KOKNZIHMUNHUIXQ,AHJBBVKQXUKF5QSQASCVFPWQGSTA","good,Worth product,Good quality,Very good HDMI 2.1 cable,Best hdmi 2.1 cable 8k 60hz / 4k 120hz,Did not like the quality and when connected I see a red color picture,Value for money  must buy it for eArc"
B08RWCZ6SY,3.9,"AFUR3EWCD6OMWNI7EGYK62PDJL6Q,AFVKECCQ756MXVGQDFS3JMEKXUMQ,AGMXRWYEJX5URWOJFL6BVNS33A4Q,AHEHBCTR33JSVI4LYVXGDRE7E6UQ,AHYTRVWVQPG2TVM4E45YUD2753AA,AGDOV2OBW4Q2SW6IIJIZNVB76TXA,AFA3LPNRI5HE56NA7IV3NN4KYJ6Q,AGJX72ZLJFKML3LS6N7WXRA4RF3Q","Working good.,All functions are working,Few buttons were not properly functional,Its better then original even its light weight with softr buttons.,In this price range it's oky product,Good for the price. The buttons look good not hard like other remotes. It's a good to go product,Not user friendly remote no voice recognition option but it value for money,Good"
B07KSB1MLX,4,"AF5XVR5OXJ67BJZGIOYFMQDQIGGQ,AGKGXJAEWW2YJUFZPBBJMTXB5JCA,AHWBGFXMQMPMLIRTEOZC23QT2FWQ,AEVYQ5XCKNYAC4L27BDFVMWT6TCQ,AFNM7CC3WVFADEY2HU4FUG2PQVSA,AG5LTALCLRJRNBK3W4P5EODKPLSA,AGUJKURU5LKSDMIBLC2AYZHJZCHA,AHPJLCH4PJJ5CD53KTXAAXRLV4ZQ","Satisfactory one,Optical cable loose contact,Digital to Analogue converter,Its a good Product to connect Home Theater Music System without optical audio port.,Very good product.,Good,High quality amezon basic top notch go for best sound quality,Good"
B081FG1QYX,4.3,"AH3ZH5IE4MTFB3T33O3QSGLU4BBA,AEQHHPCXUH4O5BS4VOQNDBTAAORQ,AFMIGQ3PROFIPTSPVGLBI5XEXCDA,AE2YKXGI2XFOVDHNL6FF2RQAZ55A,AFID7FPYXSKYIQ4TXVZRJLDCTNWQ,AEH3VHBR2ECN647RYG3VNMASKBWA,AEZCPNPTW4BIFN7P2QFA3ML4ZKUQ,AHJHV3JIPUMAT274GIFQKJPKXNMA","Good pick for Galaxy Note 9,Durable and quality product,Best Cable for Android Auto,The cable I will always carry when I pack my stuff for a ride.,Good charging capacity and data transfers,I bought it for my bike,Excellent,👍"
B08R69WBN7,4,"AEGZSNGSJJAEMJ3RRNVZTKUILOHA,AGX46OTZ7C4VDXH4UA7ZAZIZUMYQ,AEDLLY6JXNCVYIW227SBCPVYHNUA,AGTJ44UNO6K5X567YLQPYGN3TV4Q,AFYCBABBI2GCQRSCKIRHPLQNO72A,AG55XGEMTFKS7BXQTNFKHFTMMW5A,AGQYGAK76B74HUWOOUOFTXH2LAZA,AHFHIY2KE5PQIJ6H7PKV6N7OLIZA","Very good product and met my need.  Thanks,Decent value,Nice quality… trustable…,Just well in this price.,supports 2.4 amps fast charging,Nice,Nice.,Value for money"
B0B3RHX6B6,3.9,"AFYQPTD6YGHPLNTGAOUBK6JTRVTA,AF7NWNWMLKRURHMLHTZXO6TYO4ZQ,AGUGVM4ITHDG6NIND6XEJSQA5O2Q,AHEXJDFOBBLZVPEDL32XHOAEZ2ZA,AEERA3TDMJGDMFA2NSPWSU5DUYNA,AGPLW74W3HJTC3ICBNN3R6MIHFMA,AFH75FMWPZH6ZQFZREPWZDS7FEKA,AGXSFZZKVHNWYTRTFYE3O766ZHVQ","Quality is good,Very sturdy,Very Good Item for the price offered,This lightening cable support data transfer as well got this at ₹99,Lightning cable,worst product.,Great,It's very good product I really happy it's quality was amazing thankyou Amazon"
B084N18QZY,4.5,"AEMJJNJTRB4DQ2EMQQRJ6N2SC2XA,AFEPOALC3FJQEMM2E5SK2EEZFXGQ,AHZ735URYHBXW26225HDL7K7OB7Q,AF3USN76IP5JHXKWGCXZ4JL5FWTQ,AECUDCUUNINQYLQOYTKNXGMYWIDQ,AFN7F4VMFMSGDUDUIRMKKWLH75QQ,AEXWFIXSKJG3JJO56XGKHSMF3VAQ,AF6HB6GYUYNZ4G4FDTQIGQK76WSQ","Good only for Charging,Well it's a great cable you can trust on,Another quality product from Belkin & Amazon,60W support not clear,Become a belkin fan,Happy with performance,The only competitor to original cables,good"
B081NHWT6Z,3.9,"AGAVEOWLSMUI7WPD3OHUVNHQ233Q,AHE2QUNIF2AZCEMTCYWKMFNEWDCQ,AGKURQGQGENCRFFBWSO32XS4ZGZQ,AHHE2EJE6HYXFVTGS6KJ37YP3K2A,AEOKRUZ72RVUNHVMWHU5SFP2NXKA,AFLMVNHSWNI2JPAMQKSOKJPAKHMA,AGUHOLJYG2HCK2BYPUP7F5VH23GQ,AH5VFMT4UVRW3RSEXEPXBDEGWBSQ","Worthy product,Very good generic remote for Samsung LED/LCD TV.,Working👍,Overall good,Good built quality,Durability is my concern,It is perfect for Samsung smart tv,good"
B07JPJJZ2H,4.2,"AGKNFVSMZCSEFHPASWFBOIYKRZJA,AERBQW23ELEQZRWXWOW5EFQ2AA7Q,AE6T7WGZSJSYC6C44JF6AJLJDOCA,AFAI5BPCMNB5QLJ2T5WCKGA5U2DQ,AGFEJBFF3L7ZFO3MWAWARDIZZ4QA,AFGPABA7HWGCWXXWZV5QOIOZY77A,AHYITN5O5VRJ4GJVYGJW3W6TRM2A,AG67C3ZJMVIGQPZOJS5PISM3QF6A","Good product,Is worth the money you are paying for it,Good quality cable,Go for it!,Nice product☑️,Good buy,You can trust Wayona,Quality product  , Life of product is good  ."
B09JKNF147,4,"AGSMOEVIV64A236CLW3B5JHPYQIA,AFRQJEYVSY2LOMYVJL5BXH3RP23A,AFFEO6RPTLDT5MMTV2OVV4H6PEQA,AEFJJHEDW3VJRIQANBUZTZNYCOPQ,AGZT5PONY6EVMJE2FLZV6WDQJ4FA,AHQCJNQP36RHELFJEJ67R6KZ76CQ,AGYEJRMI35FOWDV7JK76YPMMQDDQ,AH4GBZYOUGBQQ2XQQHY6WKQZTIKQ","really good producers,Thompson smart tv remote control,Best for Kodak tv,I love it,Not feather touch,Working fine,Best without voice control,Value for Money"
B0B9959XF3,4.3,"AEJGEJAGW7MDJMBVY7KB7KBKIYYQ,AEWP2ARX3R62X4MJMBO4JOPOMU7A,AHH2JUMVFGEUJXW5SFUOAIRZBVJQ,AEB5LUPJLVMRBV2DQYWOLGIC2OXQ,AEJXPNJR72TG3IKARG3ZCXGKY3UA,AFTIMMFTREPXAX7JBY4O4JOW7MSQ,AFRT52TVMDMKOXEASI2BPC7TACFA,AEDPXMYWKEF2FFU4P7JUPNRVWU3A","Tv working good.,Value of money,Acer 32  Sound bar tv review,product is good but one lie by the seller (i.e. 16GB space),Cromecast not working in this smart TV.,Awesome clarity and sound,Awesome sound system like a sound bar picture quality is impressive and connected good,Budget friendly Smart TV"
B09PNR6F8Q,4,"AHPG3AAPVL7HKSID4IPJ5MDAMAJA,AFBWMQUWPLCXK5D4A35AZBEZVRNA,AH6RSKPDRXTY7FU32MGPKOFN4PAQ,AHFXY4LR6WSLCD65WDSXNI3FXMIQ,AHLZWB73EYRXKYYJMEGIUMTZ7BYQ,AGBA6KKPYVJU2TU52GK575YXMSCA,AFLFEMT6PKT5TYRSSFSGKZH76GJQ,AHEGXONYVJHACY73DVEU4O5AH4SA","Great to use, serves the purpose,Good Quality,Good,Good one,It's okay,Good original cable,Good quality,V good product"
B07M69276N,4.4,"AGYAPOCHJTBVSKV3GSONJ7VXL3PA,AGZOJCTR6UIB4LRZ4Y7HTXOXSKVA,AFSJHOXX5LIYZEVAMQ4SXKCYHWQA,AFUAHYLSRN2FHN55BF4DN2KIACBA,AFGPRRCCLCHA7EEQRXPRLTJPAQ7A,AGZJ7DR6QX66HBTFZ4IRO5RGM6VA,AEWYTXQFQRBUHADGAXC4CPPNDBYQ,AEGCMA54O4ML7L2XAVP4BCKXBHLQ","Good device and makes your laptop to utilize maximum wifi speed.,Good Product, worth of buying,Best to recieve 5g or fiber speed,Good,This is really a good Wifi-Adpater and a life saver,Wifi 5 speeds are amazing!,Booster speed,Best Product to Buy"
B0B1YZ9CB8,4.3,"AFSMISGEYDYIP3Z42UTQU4AKOYZQ,AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,AGGKMIGXUM3JRNVY7HZ3JHPJ7WTQ,AFMECPERM2GI2XQJSBWEPZKODISQ,AETPKXNOTUEX5GH7WL7XQHDR5M7Q,AERFCJ6BOMVO5YW5XM5Z2ESOIK3A","Wonderful TV and Awful installation service from amazon,Acer Television Review,It's a good product for that price.,Good for the price,Almost a complete package,Nice Product,Good product,Super designed"
B09YLYB9PB,4,"AGU76WKSU62DUNTPCMTC4FCUNRTQ,AEOVR6JEQTAC77BXE5AJMWJGG5PA,AFIFHW5QMFMTWXNZ2JORBMINL3CQ,AG36G3XPHERLKRDG7XYQ2IWJWPIQ,AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,AF2EHSXFZWWS2YEN22DV2ZCJDZZA,AGUFRJ5TPSUUBZBNRWHDRJV4VMQA,AGYEIMSVEDOLA2OV3DIOGX2IMCBA","GOOD,Thank you  Amazon very good charging cable,Good,Very good product,good quality,Very Good Product,This is fast charging USB!,Simply perfect at the price of below 100"
B08CTNJ985,4.3,"AFVNMGQ2XHQL55BFESLIHGPCW6LA,AFRUZM3EU3T6M7HFW6MUXQKJBZCQ,AHJB3PWCLPLMFBNCOPP5AM3TSXOQ,AEXFWMXY2NPLRI3QKEROSZZJWUAA,AHSN2AJ6A7NQLUJMH7YBD6WG7L5Q,AHKEHV7YSGK2ZCMEUQYS6LJNURKA,AGLZGGJLEO2WGEMX4KZCFNEJX64A,AHTHJF5RGJRHAKXOHA6Q2ZFKXOWA","Worth the money spent,Nice product also the sterdiness good as expected.,Not the correct charger for Samsung S9,Nice product,Superb,Doubts on fast charging,One time purchase,Good Product"
B0BP7XLX48,5,"AF7EOXYL5K36BDP6PXF6K2TL5TPA,AEN7NV2P5WNHM7EXCWWWES43N3PQ,AFFCNMMFC5VPKDGX5FGNODAS6Z6Q,AFQJM63Q7OMAP62BP3TB4YQEZAXA,AGN5DA5YJ2ZNRT47PCFQTDEDEHNQ","Good,Superb quality,Good products  nice one,Working well with iphone11.,I always rely on this companys products , so very good. Thank you so much"
B09LHXNZLR,3.7,"AG2Q7FISK54KBSPHF7CNNGZ3GLNA,AFFYX3FR3SF4JOIN7FIPEVVTIRMQ,AFUBGC56G63INVGIAA2OOMZDRLTQ,AEQWGO62V6K2GSMRMFGRW35NBTQA,AF7USQ27RIKU5ABXWZG2WFECW7JQ,AGZT5FACORYIGQP6G2H2CS6HEMTQ,AFUQWSUM2FGNLHU45YUKN3QAEFHQ,AHVGMS3MGWLQZG2IR34ENSS4UX4Q","Good,Very nice,Best quality,Not bad,Best WiFi module,good,Working fine,Good Product"
B0B3N8VG24,4,"AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,AE55KTFVNXYFD5FPYWP2OUPEYNPQ,AEBWA5I4QFCA3P3OBEPMELBGN4GQ,AHMGAC6QM62UXNEOCZIHLHSXPP2Q,AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,AEAMIR3CMSA32IDEINSJKHRNANTA,AF355FTXYAKFH5NYPRTE7SL3WO3Q,AG5DWPD54QGSLWJ6QUFERLPNAX4Q","Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well."
B08PSVBB2X,4.1,"AFAQLRAKYASFXOQP7MS6SZK4STIQ,AGGQ72HVXMSQN3ZPGCFUB47QYUVQ,AH5Q2T67DWA5P5DG3FGMWEZ2ES3Q,AHSQNNZHM5HQAGN5EY2JJAA3EWGQ,AEZ3OTGG6TXB5HGKYC3OIELYECPA,AGVBLW36Z5EAOHMLSSU23UQMTUDQ,AGHPFBXJ7QGWVIHXEUBS5Z7F52WQ,AGOWRLSBPAVLJONO6CNUFO3QABZQ","Changing speed,Make it better,Superb Build Quality,Highly satisfied,Best Charging Cable Ever,Good value for money option,Cable quality,Nice"
B0B3MQXNFB,4,"AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,AE55KTFVNXYFD5FPYWP2OUPEYNPQ,AEBWA5I4QFCA3P3OBEPMELBGN4GQ,AHMGAC6QM62UXNEOCZIHLHSXPP2Q,AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,AEAMIR3CMSA32IDEINSJKHRNANTA,AF355FTXYAKFH5NYPRTE7SL3WO3Q,AG5DWPD54QGSLWJ6QUFERLPNAX4Q","Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well."
B08XMSKKMM,3.3,"AHSDVZ3ZSHUMFGDLVVGATDIWKHTA,AEYTPTAYCRD42I77UZFV7KVD4GGA,AHSUJTBY4LOJ4QCAXODSHFIFYEHA,AHGI6HOOKQ4KIORVS3SSRROYIXLQ,AHPDJNXQO6ET2TFU5L52BHLTRY4Q,AEXCDW6DBTQ42FQZZ5O4MUVOCWZQ,AFY3G76SQQTSCLM7WVE3JWFEP5DA,AGDK7O4R637II4QUCKENDONJGV4Q","Compatibility,Good one but voice not working propoer,Good but needs improvement in quality,Not strong,Works good,Waste of money,Works well,Don't buy... This remote"
B09L8DT7D6,3.8,"AHMHM5EFODDANIMBHGM2T74BEJHA,AFRL737KHHDPUBLDGKMHQPVCG3SA,AG4E4F2EYMDWT5COA2MPYFF3DY2A,AEACBJY3IOIQP26VSSYJH4IGFDXQ,AFHE3U3LPV6QO6GVKLGXRFCH3YLQ,AH33YNJUF6TNUB2CJTLGAJX4G6DQ,AFQ5SND6JJSAXPAIZSEROSRORP4A,AEFXOSV5LSFQVAI3FYKVECIQ2YKA","Poor plastic Material but it works.,Very cheap material but it works...,Good one,Working on par with original,Working well , quality is okay,Value for money,Not for good,It looks like original"
B00GE55L22,4.1,"AFHDJKCENRGUUZD2EYH6VDCJO5SA,AGHWZ6VIDNDWZOTO6YROX62J5CGA,AGFR664PXRCRSQRQDL24BDLOAQSA,AF34O4J6KAXDARBDMH2WQ3K6RVNA,AG6MBOHY6DAS5HA35XTBSFMJZKPA,AHX27HPT4SMOSCOOEJKZYKUIWN2A,AHP5XVXHFNOISFJBZ3NQX75EC5QA,AERIT7L44J4U5ZOSUK2JOSJF67PQ","Good quality product and long lasting.,Ok,Really fast.,Yes good,Cable speed,Goid,Working fine,Just worth it"
B0162K34H2,4.1,"AHPAC3MT3XXV27WWU7U5AN7RLCXQ,AEC5BUE7IZ7BJDWQBTHSZ5NTBMRA,AFBJVGLPQD4P3VWFKPHEYOYSU3SA,AHNNGQDCQ6UGEBUXIL35RRKQKZZA,AF43XSTGWBWDM3ZV7RRKWMAHPVCQ,AH5JWG7PISZWAT76DY5Y76KRU2OA,AEATXOF4DX2VJQQBD2OLGA6WD2NA,AE4YTBWL7JODU6DEWIW2PTUQ5XPQ","Reliability,Best non apple usb to lightning cable,Good,Good quality using since a year,Good,Very good product,Nice cable,Worth Your Money and best alternative"
B0B8SRZ5SV,4.4,"AF2IRSQZKMBGX44YDNUPYRHWXOZQ,AF6VSSXOI3Y4PZCNRJ3L27NCXPYA,AHQKC4MLLVOPBTKJFDBGTXFRKLYQ,AGX5ELLH3KJJ4CY2DJJOXDSOEI6Q,AGJ23TWSY6YFMAVSEAOAUEWO4QLQ,AFOHB4M2RWSUQ3SSZWPMD2FPH6PQ,AFVHKKOI25DAQSETPL7Z5W5SIVUA,AE55WJERHR4C7SEAIWX4JJHFSZBA","Good,Worth to buy,Great value for price,Good product,Nice product.,Reliable and worth it!,Much more sturdy and durable than Apple cable,Good"
B07CWNJLPC,4.3,"AGPOYBESW4JLTMELJLGMLV4JKJEA,AGJ2XZ2PPFHMYQ54KPSUGDLHTOIA,AEPLOFVKFHPQH4DFHKQXGKWL24NQ,AEXK3LPRGQWVMCIQZGHHJUBHHAZA,AG3J2PDHKL63SV6RT5SZKPHEJM7A,AHNO42W4KBB6YAKX3VZKVCLI67DQ,AEGCEHUVRPOYDRJHI4UJVB2XY6FA,AEQ5ZXLEZFYS2Q7GBBW6IDJTH5GQ","Overall it's a good product for mobile charging.,Awesome 😎,Gud data cabel....,Very good USB C TO USB C Cable .The one does not entangle to develop fold leading to cracks and cuts,Best,Rigid and high quality,Super durable,Great i have been using for 6 month"
B00NH12R1O,4.3,"AEWPCJ6MCXV32JXQHYGODOOEIJNA,AGFSVYPXDMWJWF53N4TWY3SNOA2A,AGAI5NULVI4W3QO5HBFOWS5S6TDQ,AGLP2ACOBJSBZ276KMDD733NQQFA,AFERMHRNZA7G7HIN2RS6LAQHZOWQ,AGLZSXEKXHXVIG5UQTP4ZSZ7GLTA,AGZIS7T3EPMSPXWTCFAMAOA5Z6UQ,AER4JCC2IQBXMZOIVCLZCAKLPBTA","High price,Good quality,Go for it,3.0,Thank you Amazon,Awesome buy,Ok,Nice product"
B0B8SSC5D9,4.4,"AF2IRSQZKMBGX44YDNUPYRHWXOZQ,AF6VSSXOI3Y4PZCNRJ3L27NCXPYA,AHQKC4MLLVOPBTKJFDBGTXFRKLYQ,AGX5ELLH3KJJ4CY2DJJOXDSOEI6Q,AGJ23TWSY6YFMAVSEAOAUEWO4QLQ,AFOHB4M2RWSUQ3SSZWPMD2FPH6PQ,AFVHKKOI25DAQSETPL7Z5W5SIVUA,AE55WJERHR4C7SEAIWX4JJHFSZBA","Good,Worth to buy,Great value for price,Good product,Nice product.,Reliable and worth it!,Much more sturdy and durable than Apple cable,Good"
